,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,class
19898,36,0,1,6,0,2,0,0,8,5,385,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19899,45,0,1,3,1,1,1,0,8,5,215,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19900,33,9,2,5,0,0,2,0,8,5,100,5,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19901,40,9,2,6,0,2,0,0,8,5,117,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19902,44,7,1,3,1,2,0,0,8,5,629,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19903,38,0,1,6,0,2,0,0,8,5,82,7,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19904,41,9,1,6,0,0,2,0,8,5,133,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19905,40,0,2,6,1,2,0,0,8,5,876,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19906,47,0,1,3,1,0,0,0,8,5,61,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19907,33,9,2,5,0,2,2,0,8,5,125,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19908,36,9,2,3,0,2,0,0,8,5,81,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19909,53,7,1,3,0,2,0,0,8,5,236,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19910,36,0,1,6,0,2,0,0,8,5,194,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19911,44,9,0,3,1,2,0,0,8,5,229,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19912,30,9,2,5,0,2,0,0,8,5,445,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19913,53,1,1,0,1,2,0,0,8,5,148,5,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19914,29,0,2,6,1,0,0,0,8,5,140,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19915,30,0,0,6,0,0,0,0,8,5,129,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19916,42,9,1,6,0,0,2,0,8,5,124,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19917,58,0,1,2,1,0,0,0,8,5,131,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19918,35,0,2,6,0,0,2,1,8,5,91,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19919,52,1,1,0,0,2,0,0,8,5,362,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19920,46,7,1,1,0,2,0,0,8,5,16,5,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19921,33,9,1,3,0,0,0,0,8,5,108,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19922,60,0,1,6,0,0,0,0,8,5,176,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19923,51,0,1,6,0,2,0,0,8,5,51,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19924,47,1,1,7,1,2,0,0,8,5,310,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19925,57,5,1,7,1,0,0,0,8,5,153,6,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19926,37,9,0,5,0,0,0,0,8,5,780,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,yes
19927,48,9,1,6,1,0,0,0,8,5,66,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19928,34,9,2,3,1,0,0,1,8,5,46,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19929,38,9,1,5,1,0,0,0,8,5,155,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19930,38,9,1,5,1,0,0,0,8,5,185,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19931,30,0,2,6,0,0,0,0,8,5,255,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19932,30,0,2,6,0,0,0,0,8,5,459,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,yes
19933,30,9,2,5,0,0,0,0,8,5,153,5,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19934,38,9,2,5,0,2,0,0,8,5,87,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19935,37,0,2,6,0,0,0,0,8,5,62,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19936,34,0,1,6,0,2,0,0,8,5,71,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19937,34,0,1,6,0,0,0,0,8,5,147,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19938,29,0,2,6,1,0,0,0,8,5,97,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19939,33,9,1,5,0,0,0,0,8,5,335,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19940,52,1,1,1,0,2,0,0,8,5,100,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19941,50,1,1,0,1,2,0,0,8,5,119,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19942,33,6,1,2,1,0,0,0,8,5,116,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19943,34,0,0,3,0,0,0,0,8,5,178,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19944,45,4,1,6,0,2,0,0,8,5,156,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19945,52,7,1,5,0,0,2,0,8,5,173,7,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19946,46,9,1,6,0,0,0,0,8,5,74,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19947,32,0,1,6,0,2,0,0,8,5,79,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19948,35,0,1,6,0,2,0,0,8,5,193,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19949,41,9,0,6,0,2,0,0,8,5,93,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19950,33,6,1,2,1,0,0,0,8,5,1000,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,yes
19951,35,0,1,6,0,2,0,0,8,5,494,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19952,38,0,1,6,0,2,0,0,8,5,172,7,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19953,38,0,1,6,1,2,0,0,8,5,273,5,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19954,41,9,0,6,0,0,0,0,8,5,519,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,yes
19955,41,9,0,6,0,2,0,0,8,5,167,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19956,51,0,0,6,0,0,0,0,8,5,88,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19957,41,9,0,6,0,2,0,0,8,5,191,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19958,34,0,0,3,0,2,2,0,8,5,63,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19959,51,0,0,6,0,2,2,0,8,5,204,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19960,47,9,1,5,1,2,0,0,8,5,127,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19961,48,2,1,6,0,0,0,0,8,5,83,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19962,31,0,2,6,0,2,0,0,8,5,136,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19963,31,9,1,6,0,0,0,0,8,5,52,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19964,49,3,1,0,0,2,0,0,8,5,448,5,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19965,58,0,1,3,0,0,0,0,8,5,528,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19966,46,1,1,2,1,0,0,0,8,5,140,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19967,50,1,1,1,0,0,0,0,8,5,733,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,yes
19968,52,1,1,1,1,0,0,0,8,5,88,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19969,29,9,2,3,0,2,0,0,8,5,580,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,yes
19970,38,9,1,5,0,0,0,0,8,5,93,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19971,34,9,1,5,0,2,0,0,8,5,80,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19972,34,9,2,5,0,0,0,0,8,5,72,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19973,31,0,1,6,0,2,0,0,8,5,258,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19974,38,9,1,5,0,2,0,0,8,5,848,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,yes
19975,58,6,1,6,0,2,0,0,8,5,173,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19976,30,0,2,3,0,2,0,0,8,5,406,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19977,33,9,1,5,0,2,0,0,8,5,229,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19978,50,1,1,1,0,2,0,0,8,5,604,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19979,58,6,1,6,0,0,0,0,8,5,1242,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,yes
19980,53,2,1,6,0,2,0,0,8,5,899,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19981,49,7,1,3,1,2,0,0,8,5,889,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19982,31,10,1,6,0,2,0,0,8,5,420,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19983,32,9,0,6,0,2,2,0,8,5,515,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19984,29,0,2,6,0,2,0,0,8,5,79,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19985,48,3,1,1,1,0,0,0,8,5,71,8,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19986,57,5,1,2,1,2,0,0,8,5,27,6,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19987,30,1,1,3,0,0,0,0,8,5,358,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19988,38,9,1,5,1,0,2,0,8,5,498,6,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19989,36,0,1,6,0,1,1,0,8,5,114,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19990,42,6,1,6,0,0,2,0,8,5,327,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19991,44,6,1,5,0,1,1,0,8,5,179,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19992,38,9,1,6,0,2,0,0,8,5,306,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19993,57,5,1,2,1,2,0,0,8,5,189,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19994,50,1,1,2,0,2,0,0,8,5,455,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19995,44,9,1,3,0,2,2,0,8,5,390,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19996,43,0,1,6,1,2,0,0,8,5,209,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19997,40,4,1,6,0,0,0,0,8,5,231,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
19998,33,9,1,5,0,0,0,0,8,5,922,7,999,0,1,1.4,93.444,-36.1,4.966,5228.1,yes
19999,42,6,1,6,0,0,0,0,8,5,1206,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,yes
20000,42,6,1,6,0,2,0,0,8,5,219,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20001,35,9,0,5,0,0,0,0,8,5,424,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20002,38,2,1,6,0,1,1,0,8,5,188,5,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20003,46,1,1,0,0,0,0,0,8,5,492,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20004,33,9,0,3,0,0,0,0,8,5,174,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20005,44,0,1,3,1,2,0,0,8,5,453,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20006,42,6,1,6,0,2,0,0,8,5,59,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20007,34,0,0,3,0,2,0,0,8,5,263,5,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20008,33,0,0,3,0,2,0,0,8,5,57,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20009,35,0,1,6,0,2,0,0,8,5,329,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20010,32,9,2,6,0,2,0,0,8,5,166,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20011,58,6,1,6,0,2,0,0,8,5,72,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20012,45,4,1,6,0,2,0,0,8,5,334,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20013,39,9,0,5,0,2,0,0,8,5,108,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20014,53,0,0,3,0,0,2,0,8,5,1567,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20015,30,1,1,3,0,2,0,0,8,5,765,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20016,41,9,0,6,0,2,2,0,8,5,89,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20017,43,0,1,6,1,0,0,0,8,5,170,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20018,36,9,1,3,0,0,0,0,8,5,314,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20019,29,0,1,6,0,0,2,0,8,5,14,5,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20020,42,6,1,6,0,0,0,0,8,5,148,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20021,41,9,0,6,0,2,2,0,8,5,116,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20022,37,9,1,5,1,2,0,0,8,5,17,7,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20023,52,5,1,3,0,2,0,0,8,5,293,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20024,39,9,0,5,0,2,0,0,8,5,445,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20025,44,0,1,3,1,0,0,0,8,5,262,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20026,33,9,1,5,0,0,0,0,8,5,45,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,no
20027,35,9,2,5,0,2,0,0,8,1,120,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20028,36,9,1,3,0,0,0,0,8,1,46,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20029,34,2,1,6,1,2,0,0,8,1,343,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20030,58,9,1,5,0,2,0,1,8,1,697,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20031,59,5,1,0,0,2,0,0,8,1,67,6,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20032,38,9,0,3,0,2,0,0,8,1,171,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20033,39,0,1,6,0,2,0,0,8,1,57,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20034,32,0,2,6,0,2,2,0,8,1,326,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20035,42,9,1,3,0,0,0,0,8,1,70,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20036,29,0,2,6,0,0,0,0,8,1,716,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,yes
20037,44,1,1,1,0,0,0,0,8,1,67,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20038,52,1,1,0,0,0,0,0,8,1,209,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20039,31,0,0,6,0,2,0,0,8,1,367,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20040,32,0,2,6,0,2,0,0,8,1,255,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20041,36,0,1,6,0,2,0,0,8,1,258,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20042,31,4,2,6,0,2,0,0,8,1,72,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20043,36,4,1,6,0,2,0,0,8,1,99,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20044,49,9,1,5,0,0,0,0,8,1,92,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20045,39,9,2,3,0,0,0,0,8,1,177,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20046,31,4,2,6,0,0,0,0,8,1,413,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20047,40,0,0,6,0,0,0,0,8,1,144,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20048,37,9,1,3,1,2,2,1,8,1,144,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20049,38,9,0,3,0,0,0,0,8,1,102,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20050,32,0,2,6,0,2,0,0,8,1,155,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20051,34,0,2,6,0,2,0,0,8,1,145,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20052,34,9,1,3,0,2,0,0,8,1,77,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20053,43,0,1,3,0,2,0,0,8,1,210,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20054,33,9,1,5,0,2,2,0,8,1,106,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20055,44,0,0,6,0,2,0,0,8,1,105,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20056,31,9,1,5,0,2,2,0,8,1,98,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20057,55,1,1,0,0,2,2,0,8,1,588,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20058,32,4,1,6,0,2,0,0,8,1,73,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20059,56,11,1,0,0,2,0,0,8,1,106,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20060,50,0,1,3,0,0,0,0,8,1,104,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20061,33,9,2,3,0,2,0,0,8,1,73,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20062,29,9,2,5,0,2,0,0,8,1,111,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20063,33,9,1,5,1,2,0,0,8,1,303,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20064,47,0,1,6,1,2,0,0,8,1,39,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20065,37,0,1,6,1,2,0,0,8,1,86,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20066,34,0,2,6,0,2,0,0,8,1,217,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20067,34,0,2,6,0,2,0,0,8,1,55,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20068,43,0,1,6,0,1,1,0,8,1,72,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20069,47,5,1,2,1,0,2,0,8,1,97,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20070,34,0,2,6,0,2,0,0,8,1,667,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20071,35,0,1,6,0,0,0,0,8,1,347,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20072,55,7,1,3,1,0,0,0,8,1,33,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20073,49,7,1,3,0,0,0,0,8,1,212,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20074,56,0,1,6,0,0,0,0,8,1,165,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20075,49,7,1,3,0,2,2,0,8,1,382,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20076,45,0,1,6,0,2,0,0,8,1,226,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20077,32,9,1,3,0,2,0,0,8,1,47,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20078,37,3,1,6,1,0,2,0,8,1,103,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20079,44,9,1,5,1,2,0,0,8,1,147,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20080,35,10,2,6,0,0,0,0,8,1,386,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,yes
20081,36,9,1,5,0,2,0,0,8,1,45,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20082,35,0,2,6,0,2,2,0,8,1,121,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20083,44,0,1,3,0,0,0,0,8,1,116,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20084,44,0,1,3,0,0,0,0,8,1,126,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20085,44,9,1,5,1,0,2,0,8,1,607,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20086,43,4,0,6,0,2,0,0,8,1,269,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20087,40,9,1,5,0,2,0,0,8,1,505,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20088,50,1,1,0,0,2,0,0,8,1,82,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20089,32,0,1,6,0,2,2,0,8,1,71,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20090,32,0,1,6,0,0,0,0,8,1,218,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20091,44,0,1,3,0,2,0,0,8,1,758,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,yes
20092,32,0,1,6,0,0,0,0,8,1,270,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20093,45,1,1,0,1,2,2,0,8,1,187,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20094,49,7,1,3,0,0,0,0,8,1,565,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20095,38,0,1,6,0,2,0,0,8,1,226,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20096,33,0,2,6,0,2,0,0,8,1,172,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20097,29,0,1,6,0,2,0,0,8,1,72,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20098,29,0,1,6,0,2,2,0,8,1,164,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20099,32,9,1,3,0,2,0,0,8,1,55,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20100,41,6,1,5,0,0,0,0,8,1,69,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20101,41,6,1,5,0,2,0,0,8,1,323,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20102,36,0,1,6,0,0,0,0,8,1,123,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20103,45,7,1,3,1,0,0,0,8,1,138,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20104,37,0,1,6,1,2,2,0,8,1,243,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20105,59,5,1,0,1,2,0,0,8,1,163,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20106,35,9,2,5,0,0,0,0,8,1,166,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20107,45,9,1,5,0,0,0,0,8,1,82,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20108,29,0,2,3,1,2,0,0,8,1,102,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20109,59,5,1,0,1,0,0,0,8,1,555,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,yes
20110,50,0,1,0,1,2,0,0,8,1,179,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20111,34,9,1,5,0,0,0,0,8,1,187,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20112,55,7,1,3,1,0,0,0,8,1,123,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20113,40,0,0,6,0,2,0,0,8,1,257,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20114,31,0,1,6,1,2,0,0,8,1,155,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20115,35,0,2,6,0,0,0,0,8,1,90,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20116,31,0,1,6,1,0,0,0,8,1,275,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20117,32,9,2,3,0,0,0,0,8,1,111,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20118,52,7,1,3,1,2,0,0,8,1,99,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20119,39,9,1,6,0,2,0,0,8,1,57,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20120,36,9,2,6,0,2,0,0,8,1,101,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20121,34,0,2,6,0,2,0,0,8,1,72,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20122,46,1,1,1,0,2,2,0,8,1,104,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20123,36,3,1,1,0,0,0,0,8,1,210,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20124,38,9,0,3,0,2,0,0,8,1,384,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,yes
20125,51,9,1,5,1,2,2,0,8,1,273,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20126,31,0,1,6,1,0,0,0,8,1,70,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20127,39,9,2,5,0,0,0,0,8,1,71,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20128,56,5,1,0,0,0,0,0,8,1,97,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20129,45,0,1,6,0,0,0,0,8,1,237,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20130,54,5,1,0,0,0,0,0,8,1,116,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20131,57,9,2,3,0,2,0,0,8,1,72,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20132,37,0,1,6,0,0,2,0,8,1,170,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20133,32,0,1,6,0,2,2,0,8,1,217,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20134,33,9,1,5,0,2,0,0,8,1,169,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20135,47,0,1,6,0,0,0,0,8,1,97,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20136,38,9,0,3,0,0,0,0,8,1,79,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20137,33,9,1,3,0,2,0,0,8,1,119,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20138,32,0,2,6,0,2,0,0,8,1,86,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20139,36,0,1,6,0,2,0,0,8,1,56,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
20140,36,0,1,6,0,2,0,0,8,1,149,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,no
